,Unnamed: 0,상품명,가격,상품번호,상품상태,브랜드,원산지,세부제품특징,사용부위,사용시간,제품형태,용량,용기형태,피부타입,주요제품특징,모델명,제조사,혜택조건,세트수량,반품안심케어 가입 안내,이벤트,제조일자,유효일자,기타,사은품,PA지수,자외선차단지수,성분,종류,세트구성,매수,구분,url
3825,0,큐어31 비건-피토아미노 리커버리 크림 50ml,"34,000",6462349131,신상품,큐어31,국산,"흡수력, 윤기부여, 모공케어, 영양공급, 피부진정",페이스용,"낮, 밤",크림형,,,,"저자극, 촉촉함(수분공급)",C31-CR-03,에스알바이오텍,,,,,2022.03.28.,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100352847/products/6462349131
3826,0,[프로레나타] 그린 콤플렉스 리포밍 에센스 100ml + 35ml,"87,000",5607514011,신상품,프로레나타,국산(경기도 시흥시),"영양공급, 피부강화, 주름케어, 안티에이징, 피부탄력",페이스용,"밤, 낮",,,스프레이형,,"촉촉함(수분공급), 흡수력",그린 콤플렉스 리포밍 에센스,일진코스메틱,,,,,2021.01.19.,2024.01.18.,,,,,,,,,,https://shopping.naver.com/beauty/stores/101079094/products/5607514011
3827,0,제이숲 클린제이 어성초 카밍 에센스 55ml,"29,000",5898238319,신상품,(주)제이숲,국산,,페이스용,"낮, 밤",,55ml(g),펌프형,모든피부용,촉촉함(수분공급),,,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100073566/products/5898238319
3828,0,[비건] 야다 안티 트러블 버블 클렌저 150ml (여드름폼클렌징 기능성 화장품),"22,500",1002110101,신상품,야다,국산,"약산성, 트러블케어",페이스용,,,150ml(g),펌프형,"모든피부용, 민감성","저자극, 세정력",안티 트러블 버블 클렌저 150ml(민감성),,,,,"재구매율 1위! 피부고민, 거품과 함께 사라지다",,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000014871/products/1002110101
3829,0,글루샷 글루타치온 기미앰플 7mlx2개,"49,800",6817185522,신상품,,국산,"저자극, 피부투명, 화이트닝, 영양공급, 주름케어",페이스용,"밤, 낮",액상형,,,,"촉촉함(수분공급), 흡수력",,뷰티영 협력사,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100049616/products/6817185522
3830,0,[비건] 주미소 올데이 비타민 브라이트닝 앤 밸런싱 페이셜 세럼 30ml (피부 미백/피부 톤업),"28,000",5129451333,신상품,주미소,국산,"저자극, 부드러운 발림, 화이트닝, 주름케어, 피부투명",페이스용,"낮, 밤",액상형,,,,"촉촉함(수분공급), 트러블케어, 흡수력",올데이 비타민 브라이트닝 앤 밸런싱 앰플 세럼 30ml,쵸이스코스메틱,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100899077/products/5129451333
3831,0,더에스유 프리미엄 하이드로겔아이패치 60매 저자극 눈가패치 미간 팔자주름 멀티 패치,"34,000",3430425849,신상품,더에스유,국산(부산광역시 남구) 등,"피부탄력, 영양공급, 저자극, 밀착력","아이용, 팔자주름",,패치형,60매,,모든피부용,"피부진정, 촉촉함(수분공급)",더에스유 프리미엄 하이드로겔 아이패치,(주)아이피아 코스메틱,,,,5주년 기념 전품목 50%할인 이벤트,2022.04.01.,2025.03.01.,,,,,,,,,,https://shopping.naver.com/beauty/stores/100222576/products/3430425849
3832,0,메이크프렘 인테카 수딩 앰플 50ml,"32,000",6368056389,신상품,메이크프렘,국산,"부드러운 발림, 저자극",페이스용,"낮, 밤",액상형,,,,"촉촉함(수분공급), 트러블케어",인테카 수딩 앰플,코스메카코리아,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000015283/products/6368056389
3833,0,웰라쥬 리얼 시카 카밍 앰플 마스크 1매,"2,000",6453831024,신상품,웰라쥬,국산,"밀착력, 피부결정돈, 영양공급, 저자극",,,시트형,20ml(g),,모든피부용,"촉촉함(수분공급), 피부진정",,(주)제닉,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000014780/products/6453831024
3834,0,아이오페 PDRN 카페인샷 30ml+30ml 듀오 구성,"100,000",7331847636,신상품,아이오페,국산,,,,,,,,촉촉함(수분공급),,아모레퍼시픽,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100977995/products/7331847636
3835,0,[스킨푸드] 블랙슈가 퍼펙트 첫세럼전용 100%순면 클리어패드 60매,"4,000",5133125750,신상품,스킨푸드,대한민국,,,,,,,,촉촉함(수분공급),70804,㈜신세대,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009464/products/5133125750
3836,0,셀리맥스 노니 리페어 크림 50ml / 저자극 고보습,"31,000",5216270317,신상품,셀리맥스,국산,"피부탄력, 영양공급, 피부진정, 주름케어",페이스용,"낮, 밤",,50ml(g),튜브형,"건성, 복합, 민감성","저자극, 촉촉함(수분공급), 부드러운 발림",셀리맥스 노니 리페어 크림 50ml,"크림 : (주)한국콜마 ,토너 : (주)셀랩",,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000022408/products/5216270317
3837,0,바이오힐보 프로바이오덤 리프팅 콜라겐스틱10g,"30,000",6572482422,신상품,바이오힐보,국산,"영양공급, 주름케어",,,,,,,"촉촉함(수분공급), 부드러운 발림",바이오힐보 프로바이오덤 리프팅 콜라겐스틱10g,엔에프씨,,,,알림받기 5% 추가 쿠폰할인 & 리뷰 작성시 N포인트 추가 지급!,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101532554/products/6572482422
3838,0,아크네스 모이스처 플루이드 150g 2개,"30,000",5503478936,신상품,아크네스,국산,,페이스용,"낮, 밤",로션형,150ml(g),,"모든피부용, 민감성","촉촉함(수분공급), 트러블케어",,한국화장품,초특가,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000006905/products/5503478936
3839,0,[2+2] 메디필 더치 티 밸런싱 크림 70g 시카 모공 수분 보습 결케어 피지 진정,"128,000",5548747888,신상품,메디필,국산,"트러블케어, 모공케어, 영양공급, 피부진정",페이스용,"낮, 밤",,70ml(g),펌프형,모든피부용,"저자극, 부드러운 발림, 촉촉함(수분공급)",,아주화장품,PB,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000019977/products/5548747888
3840,0,[비건] 주미소 올데이 비타민 브라이트닝 앤 밸런싱 페이셜 세럼 30ml (피부 미백/피부 톤업),"28,000",5129451333,신상품,주미소,국산,"저자극, 부드러운 발림, 화이트닝, 주름케어, 피부투명",페이스용,"낮, 밤",액상형,,,,"촉촉함(수분공급), 트러블케어, 흡수력",올데이 비타민 브라이트닝 앤 밸런싱 앰플 세럼 30ml,쵸이스코스메틱,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100899077/products/5129451333
3841,0,더에스유 프리미엄 하이드로겔아이패치 60매 저자극 눈가패치 미간 팔자주름 멀티 패치,"34,000",3430425849,신상품,더에스유,국산(부산광역시 남구) 등,"피부탄력, 영양공급, 저자극, 밀착력","아이용, 팔자주름",,패치형,60매,,모든피부용,"피부진정, 촉촉함(수분공급)",더에스유 프리미엄 하이드로겔 아이패치,(주)아이피아 코스메틱,,,,5주년 기념 전품목 50%할인 이벤트,2022.04.01.,2025.03.01.,,,,,,,,,,https://shopping.naver.com/beauty/stores/100222576/products/3430425849
3842,0,메이크프렘 인테카 수딩 앰플 50ml,"32,000",6368056389,신상품,메이크프렘,국산,"부드러운 발림, 저자극",페이스용,"낮, 밤",액상형,,,,"촉촉함(수분공급), 트러블케어",인테카 수딩 앰플,코스메카코리아,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000015283/products/6368056389
3843,0,웰라쥬 리얼 시카 카밍 앰플 마스크 1매,"2,000",6453831024,신상품,웰라쥬,국산,"밀착력, 피부결정돈, 영양공급, 저자극",,,시트형,20ml(g),,모든피부용,"촉촉함(수분공급), 피부진정",,(주)제닉,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000014780/products/6453831024
3844,0,아이오페 PDRN 카페인샷 30ml+30ml 듀오 구성,"100,000",7331847636,신상품,아이오페,국산,,,,,,,,촉촉함(수분공급),,아모레퍼시픽,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100977995/products/7331847636
3845,0,[스킨푸드] 블랙슈가 퍼펙트 첫세럼전용 100%순면 클리어패드 60매,"4,000",5133125750,신상품,스킨푸드,대한민국,,,,,,,,촉촉함(수분공급),70804,㈜신세대,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009464/products/5133125750
3846,0,셀리맥스 노니 리페어 크림 50ml / 저자극 고보습,"31,000",5216270317,신상품,셀리맥스,국산,"피부탄력, 영양공급, 피부진정, 주름케어",페이스용,"낮, 밤",,50ml(g),튜브형,"건성, 복합, 민감성","저자극, 촉촉함(수분공급), 부드러운 발림",셀리맥스 노니 리페어 크림 50ml,"크림 : (주)한국콜마 ,토너 : (주)셀랩",,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000022408/products/5216270317
3847,0,바이오힐보 프로바이오덤 리프팅 콜라겐스틱10g,"30,000",6572482422,신상품,바이오힐보,국산,"영양공급, 주름케어",,,,,,,"촉촉함(수분공급), 부드러운 발림",바이오힐보 프로바이오덤 리프팅 콜라겐스틱10g,엔에프씨,,,,알림받기 5% 추가 쿠폰할인 & 리뷰 작성시 N포인트 추가 지급!,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101532554/products/6572482422
3848,0,아크네스 모이스처 플루이드 150g 2개,"30,000",5503478936,신상품,아크네스,국산,,페이스용,"낮, 밤",로션형,150ml(g),,"모든피부용, 민감성","촉촉함(수분공급), 트러블케어",,한국화장품,초특가,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000006905/products/5503478936
3849,0,[2+2] 메디필 더치 티 밸런싱 크림 70g 시카 모공 수분 보습 결케어 피지 진정,"128,000",5548747888,신상품,메디필,국산,"트러블케어, 모공케어, 영양공급, 피부진정",페이스용,"낮, 밤",,70ml(g),펌프형,모든피부용,"저자극, 부드러운 발림, 촉촉함(수분공급)",,아주화장품,PB,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000019977/products/5548747888
3850,0,"더블유랩 화이트홀릭 50ml, 100ml 톤업크림 화이트닝 쌩얼크림 자연스러운톤업","30,000",1001672436,신상품,더블유랩,국산,"화이트닝, 흡수력, 메이크업베이스 겸용",페이스용,낮,,,,모든피부용,"저자극, 부드러운 발림",화이트 홀릭 2 더블 화이트 50ml,리봄,초특가,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000013142/products/1001672436
3851,0,토니모리 토니 랩 AC 컨트롤 에멀전 160ml,"14,000",3943554060,신상품,토니모리,국산,부드러운 발림,페이스용,"낮, 밤",로션형,160ml(g),,"모든피부용, 지성, 지복합","촉촉함(수분공급), 트러블케어, 저자극",토니 랩 에이씨 컨트롤 에멀전 160ml,㈜피코스텍,,,,,,2025.05.25.,,,,,,,,,,https://shopping.naver.com/beauty/stores/100311032/products/3943554060
3852,0,하다라보 고쿠쥰 프리미엄 밀크 140ml,"20,000",6058848981,신상품,멘소래담,일본,"부드러운 발림, 흡수력, 피부탄력",페이스용,"밤, 낮",로션형,,,,촉촉함(수분공급),프리미엄 밀크,로토제약(주),,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000006900/products/6058848981
3853,0,스킨아이디어 모이스쳐 콜라겐크림 300g 대용량 수분영양크림 보습크림 극건성용,"25,000",3738909505,신상품,스킨아이디어,국산,"영양공급, 피부탄력, 모공케어, 안티에이징",페이스용,"낮, 밤",버터형,300ml(g),,"모든피부용, 중건성, 민감성","부드러운 발림, 촉촉함(수분공급)",모이스쳐 콜라겐 수분크림300g 대용량수분보습크림 영양크림,이즈코스메틱,증정,,,12월25까지 초특가,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100279789/products/3738909505
3854,0,바이오힐보 판테놀시카 블레미쉬 앰플수딩마스크(30매입),"26,000",6572491258,신상품,바이오힐보,국산,"밀착력, 저자극, 피부결정돈, 영양공급",,,시트형,,,모든피부용,"촉촉함(수분공급), 피부진정",바이오힐보 판테놀시카블레미쉬 앰플수딩마스크(30매입),주식회사 씨엔에프,,,,알림받기 5% 추가 쿠폰할인 & 리뷰 작성시 N포인트 추가 지급!,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101532554/products/6572491258
3855,0,[록시땅] 렌느 블랑쉬 리치 화이트닝 크림 50ml,"94,000",4879962794,신상품,록시땅,프랑스산(록시땅코리아 유한책임회사),"영양공급, 화이트닝",페이스용,"밤, 낮",로션형,,,,"부드러운 발림, 촉촉함(수분공급)",38RC050A18,LABORATORIES M&L,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000007432/products/4879962794
3856,0,김정문알로에 큐어 더 퍼스트 알로에 마스크 10매,"55,000",7381949135,신상품,김정문알로에,국산,"밀착력, 피부탄력, 저자극, 피부결정돈",,,시트형,25ml(g),,모든피부용,"촉촉함(수분공급), 피부진정",,코스메카코리아,,,,12개월무이자 전제품 무료배송 전제품 묶음배송,,,,김정문알로에 알림받기하시고 다양한 할인쿠폰 사용해보세요.,,,,,,,,https://shopping.naver.com/beauty/stores/100861627/products/7381949135
3857,0,설화수 자음생유액 125ml,"105,000",5800610075,신상품,설화수,국산,"부드러운 발림, 흡수력, 피부탄력",페이스용,"낮, 밤",,,,,촉촉함(수분공급),,아모레퍼시픽,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100783580/products/5800610075
3858,0,셀리맥스 지우개 폼 클렌징 150ml / 모공 딥 청소,"18,000",4222256656,신상품,셀리맥스,국산,"모공케어, 각질케어, 피지케어, 노폐물 제거",페이스용,,,150ml(g),,모든피부용,"세정력, 저자극, 촉촉함(수분공급)",베이킹 소다 딥 포어 지우개 폼 클렌징 150g,한국콜마(주),,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000022408/products/4222256656
3859,0,[아벤느] 오떼르말 미스트 300ml 1+1 / 민감 피부 진정 온천수 스프레이,"48,000",3864578037,신상품,아벤느,프랑스산(피에르파브르더모코스메틱코리아(유)),"저자극, 흡수력","페이스용, 바디용","낮, 밤",액상형,300ml(g),스프레이형,"모든피부용, 민감성","촉촉함(수분공급), 트러블케어, 분사력",오 떼르말 스프레이 300ml,아벤느,1+1,,,알림받기 할인쿠폰 증정! 리뷰 작성 시 추가 포인트 지급!,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100106606/products/3864578037
3860,0,"더블유랩 화이트홀릭 50ml, 100ml 톤업크림 화이트닝 쌩얼크림 자연스러운톤업","30,000",1001672436,신상품,더블유랩,국산,"화이트닝, 흡수력, 메이크업베이스 겸용",페이스용,낮,,,,모든피부용,"저자극, 부드러운 발림",화이트 홀릭 2 더블 화이트 50ml,리봄,초특가,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000013142/products/1001672436
3861,0,토니모리 토니 랩 AC 컨트롤 에멀전 160ml,"14,000",3943554060,신상품,토니모리,국산,부드러운 발림,페이스용,"낮, 밤",로션형,160ml(g),,"모든피부용, 지성, 지복합","촉촉함(수분공급), 트러블케어, 저자극",토니 랩 에이씨 컨트롤 에멀전 160ml,㈜피코스텍,,,,,,2025.05.25.,,,,,,,,,,https://shopping.naver.com/beauty/stores/100311032/products/3943554060
3862,0,하다라보 고쿠쥰 프리미엄 밀크 140ml,"20,000",6058848981,신상품,멘소래담,일본,"부드러운 발림, 흡수력, 피부탄력",페이스용,"밤, 낮",로션형,,,,촉촉함(수분공급),프리미엄 밀크,로토제약(주),,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000006900/products/6058848981
3863,0,스킨아이디어 모이스쳐 콜라겐크림 300g 대용량 수분영양크림 보습크림 극건성용,"25,000",3738909505,신상품,스킨아이디어,국산,"영양공급, 피부탄력, 모공케어, 안티에이징",페이스용,"낮, 밤",버터형,300ml(g),,"모든피부용, 중건성, 민감성","부드러운 발림, 촉촉함(수분공급)",모이스쳐 콜라겐 수분크림300g 대용량수분보습크림 영양크림,이즈코스메틱,증정,,,12월25까지 초특가,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100279789/products/3738909505
3864,0,바이오힐보 판테놀시카 블레미쉬 앰플수딩마스크(30매입),"26,000",6572491258,신상품,바이오힐보,국산,"밀착력, 저자극, 피부결정돈, 영양공급",,,시트형,,,모든피부용,"촉촉함(수분공급), 피부진정",바이오힐보 판테놀시카블레미쉬 앰플수딩마스크(30매입),주식회사 씨엔에프,,,,알림받기 5% 추가 쿠폰할인 & 리뷰 작성시 N포인트 추가 지급!,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101532554/products/6572491258
3865,0,[록시땅] 렌느 블랑쉬 리치 화이트닝 크림 50ml,"94,000",4879962794,신상품,록시땅,프랑스산(록시땅코리아 유한책임회사),"영양공급, 화이트닝",페이스용,"밤, 낮",로션형,,,,"부드러운 발림, 촉촉함(수분공급)",38RC050A18,LABORATORIES M&L,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000007432/products/4879962794
3866,0,김정문알로에 큐어 더 퍼스트 알로에 마스크 10매,"55,000",7381949135,신상품,김정문알로에,국산,"밀착력, 피부탄력, 저자극, 피부결정돈",,,시트형,25ml(g),,모든피부용,"촉촉함(수분공급), 피부진정",,코스메카코리아,,,,12개월무이자 전제품 무료배송 전제품 묶음배송,,,,김정문알로에 알림받기하시고 다양한 할인쿠폰 사용해보세요.,,,,,,,,https://shopping.naver.com/beauty/stores/100861627/products/7381949135
3867,0,설화수 자음생유액 125ml,"105,000",5800610075,신상품,설화수,국산,"부드러운 발림, 흡수력, 피부탄력",페이스용,"낮, 밤",,,,,촉촉함(수분공급),,아모레퍼시픽,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100783580/products/5800610075
3868,0,셀리맥스 지우개 폼 클렌징 150ml / 모공 딥 청소,"18,000",4222256656,신상품,셀리맥스,국산,"모공케어, 각질케어, 피지케어, 노폐물 제거",페이스용,,,150ml(g),,모든피부용,"세정력, 저자극, 촉촉함(수분공급)",베이킹 소다 딥 포어 지우개 폼 클렌징 150g,한국콜마(주),,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000022408/products/4222256656
3869,0,[아벤느] 오떼르말 미스트 300ml 1+1 / 민감 피부 진정 온천수 스프레이,"48,000",3864578037,신상품,아벤느,프랑스산(피에르파브르더모코스메틱코리아(유)),"저자극, 흡수력","페이스용, 바디용","낮, 밤",액상형,300ml(g),스프레이형,"모든피부용, 민감성","촉촉함(수분공급), 트러블케어, 분사력",오 떼르말 스프레이 300ml,아벤느,1+1,,,알림받기 할인쿠폰 증정! 리뷰 작성 시 추가 포인트 지급!,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100106606/products/3864578037
3870,0,보나쥬르 비건 펩타이드 워터 크림 100ml,"22,000",1001086637,신상품,보나쥬르,국산,"트러블케어, 피부진정, 유수분밸런스조절, 안티에이징",페이스용,"낮, 밤",,50ml,,"모든피부용, 지성, 지복합","촉촉함(수분공급), 저자극, 부드러운 발림",펩타이드 워터밤 100ml,더원코스메틱,,,,지성피부용 피지조절 산뜻한 수분크림,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009556/products/1001086637
3871,0,웰라쥬 리얼 골드 콜라겐 원데이키트 7개입,"44,300",5311790799,신상품,웰라쥬,국산,"저자극, 안티에이징, 주름케어, 피부탄력, 영양공급",페이스용,"낮, 밤",,,,,"촉촉함(수분공급), 흡수력",웰라쥬 리얼 골드 콜라겐 원데이키트 7개입,제네웰,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000014780/products/5311790799
3872,0,[마스크팩 증정] 아이뽀 엑스퍼트 수딩 앰플 / 진정앰플 / 수분앰플 / 데일리앰플 / 민감피부추천,"42,000",1002659240,신상품,아이뽀,대한민국,,,,,,,,,ASA003NONNON,상세페이지 참고,,,,,2022.12.16.,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000019159/products/1002659240
3873,0,보니타비토 워터베리어 밸런싱세럼 100ml,"88,000",5929445434,신상품,보니타비토,국산(인천광역시 남동구),"부드러운 발림, 저자극, 유수분밸런스조절, 영양공급, 피부강화",페이스용,"낮, 밤",,100ml(g),펌프형,"모든피부용, 민감성","촉촉함(수분공급), 흡수력",워터 베리어 밸런싱 세럼,코테온,1+1,,반품안심케어에 가입된 상품입니다. 반품/교환 시 무료교환/무료반품 제공,추가할인+N페이 최다지급!,,,리미티드에디션,즉시할인쿠폰+구매금액대별 사은품 증정!,,,,,,,,https://shopping.naver.com/beauty/stores/101339335/products/5929445434
3874,0,바버 퍼펙트 글로우 앰플 (2mlx7병) - 바버공식수입사,"70,000",6400425107,신상품,BABOR,독일산((주)이넬화장품),"저자극, 피부강화, 각질케어, 피부탄력, 영양공급",페이스용,"낮, 밤",액상형,14ml(g),원터치형,모든피부용,"촉촉함(수분공급), 흡수력",바버 퍼펙트 글로우 앰플,Dr.BABOR GmbH&Co.KG,네이버단독,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000019604/products/6400425107
3875,0,[폼50ml증정] 메이크프렘 퓨어 바이옴 딥 클렌징폼 150ml,"18,000",5869496679,신상품,메이크프렘,국산,"블랙헤드케어, 노폐물 제거",,,거품형,,,모든피부용,"세정력, 저자극",퓨어 바이옴 딥 클렌징 폼,한국콜마,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000015283/products/5869496679
3876,0,프랑스와즈 유기농 호호바오일 페이스오일 50ml,"19,800",5239445462,신상품,프랑스와즈,독일산(독일산(독일)),"저자극, 피부탄력, 피부유연, 피부보호",페이스용,,,,,,흡수력,독일 프리미엄 유기농 호호바오일,네이처클리닉,,,,대한민국 NO1 유기농 페이스 오일,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100164998/products/5239445462
3877,0,"[워터풀선크림] 베리홉 유브이 워터풀 선크림 (SPF50+,PA++++)","32,000",6304811117,신상품,,대한민국,"흡수력, 저자극, 윤기부여, 지속력",,,,,,모든피부용,"촉촉함(수분공급), 부드러운 발림, 백탁현상방지",[워터풀선크림] 베리홉 유브이 워터풀 선크림,,,,,,,,,,PA++++,50+,,,,,,https://shopping.naver.com/beauty/stores/101077295/products/6304811117
3878,0,"메디힐 화이트 밀크 브라이트닝 3종 세트 (토너300ml,세럼40ml,크림60ml)","99,000",5489097730,신상품,메디힐,국산,"각질케어, 피부탄력, 피부결정돈, 유수분밸런스조절",,,,,,모든피부용,"촉촉함(수분공급), 트러블케어, 저자극",,코스맥스㈜,,3종세트,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000011342/products/5489097730
3879,0,닥터오라클 터핀아크 여드름 트러블 케어 스팟패치 92매,"20,000",4944683418,신상품,닥터오라클,국산,"영양공급, 저자극, 밀착력",,,패치형,92매,,"모든피부용, 민감성",트러블케어,닥터오라클 터핀아크 스팟패치,(주)메디우,,,,알림동의시 추가할인 포토리뷰 작성시 포인트 증정,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100629813/products/4944683418
3880,0,보나쥬르 비건 펩타이드 워터 크림 100ml,"22,000",1001086637,신상품,보나쥬르,국산,"트러블케어, 피부진정, 유수분밸런스조절, 안티에이징",페이스용,"낮, 밤",,50ml,,"모든피부용, 지성, 지복합","촉촉함(수분공급), 저자극, 부드러운 발림",펩타이드 워터밤 100ml,더원코스메틱,,,,지성피부용 피지조절 산뜻한 수분크림,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009556/products/1001086637
3881,0,웰라쥬 리얼 골드 콜라겐 원데이키트 7개입,"44,300",5311790799,신상품,웰라쥬,국산,"저자극, 안티에이징, 주름케어, 피부탄력, 영양공급",페이스용,"낮, 밤",,,,,"촉촉함(수분공급), 흡수력",웰라쥬 리얼 골드 콜라겐 원데이키트 7개입,제네웰,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000014780/products/5311790799
3882,0,[마스크팩 증정] 아이뽀 엑스퍼트 수딩 앰플 / 진정앰플 / 수분앰플 / 데일리앰플 / 민감피부추천,"42,000",1002659240,신상품,아이뽀,대한민국,,,,,,,,,ASA003NONNON,상세페이지 참고,,,,,2022.12.16.,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000019159/products/1002659240
3883,0,보니타비토 워터베리어 밸런싱세럼 100ml,"88,000",5929445434,신상품,보니타비토,국산(인천광역시 남동구),"부드러운 발림, 저자극, 유수분밸런스조절, 영양공급, 피부강화",페이스용,"낮, 밤",,100ml(g),펌프형,"모든피부용, 민감성","촉촉함(수분공급), 흡수력",워터 베리어 밸런싱 세럼,코테온,1+1,,반품안심케어에 가입된 상품입니다. 반품/교환 시 무료교환/무료반품 제공,추가할인+N페이 최다지급!,,,리미티드에디션,즉시할인쿠폰+구매금액대별 사은품 증정!,,,,,,,,https://shopping.naver.com/beauty/stores/101339335/products/5929445434
3884,0,바버 퍼펙트 글로우 앰플 (2mlx7병) - 바버공식수입사,"70,000",6400425107,신상품,BABOR,독일산((주)이넬화장품),"저자극, 피부강화, 각질케어, 피부탄력, 영양공급",페이스용,"낮, 밤",액상형,14ml(g),원터치형,모든피부용,"촉촉함(수분공급), 흡수력",바버 퍼펙트 글로우 앰플,Dr.BABOR GmbH&Co.KG,네이버단독,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000019604/products/6400425107
3885,0,[폼50ml증정] 메이크프렘 퓨어 바이옴 딥 클렌징폼 150ml,"18,000",5869496679,신상품,메이크프렘,국산,"블랙헤드케어, 노폐물 제거",,,거품형,,,모든피부용,"세정력, 저자극",퓨어 바이옴 딥 클렌징 폼,한국콜마,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000015283/products/5869496679
3886,0,프랑스와즈 유기농 호호바오일 페이스오일 50ml,"19,800",5239445462,신상품,프랑스와즈,독일산(독일산(독일)),"저자극, 피부탄력, 피부유연, 피부보호",페이스용,,,,,,흡수력,독일 프리미엄 유기농 호호바오일,네이처클리닉,,,,대한민국 NO1 유기농 페이스 오일,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100164998/products/5239445462
3887,0,"[워터풀선크림] 베리홉 유브이 워터풀 선크림 (SPF50+,PA++++)","32,000",6304811117,신상품,,대한민국,"흡수력, 저자극, 윤기부여, 지속력",,,,,,모든피부용,"촉촉함(수분공급), 부드러운 발림, 백탁현상방지",[워터풀선크림] 베리홉 유브이 워터풀 선크림,,,,,,,,,,PA++++,50+,,,,,,https://shopping.naver.com/beauty/stores/101077295/products/6304811117
3888,0,"메디힐 화이트 밀크 브라이트닝 3종 세트 (토너300ml,세럼40ml,크림60ml)","99,000",5489097730,신상품,메디힐,국산,"각질케어, 피부탄력, 피부결정돈, 유수분밸런스조절",,,,,,모든피부용,"촉촉함(수분공급), 트러블케어, 저자극",,코스맥스㈜,,3종세트,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000011342/products/5489097730
3889,0,닥터오라클 터핀아크 여드름 트러블 케어 스팟패치 92매,"20,000",4944683418,신상품,닥터오라클,국산,"영양공급, 저자극, 밀착력",,,패치형,92매,,"모든피부용, 민감성",트러블케어,닥터오라클 터핀아크 스팟패치,(주)메디우,,,,알림동의시 추가할인 포토리뷰 작성시 포인트 증정,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100629813/products/4944683418
3890,0,로하시스 스킨풀 리커버리 앰플 30ml + [증정] 토너패드,"28,000",4727115347,신상품,로하시스,국산,"피부강화, 주름케어, 화이트닝, 피부탄력, 영양공급",페이스용,"밤, 낮",,30ml(g),,모든피부용,촉촉함(수분공급),로하시스 스킨 풀 리커버리 앰플,(주)정코스,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100141070/products/4727115347
